No,Title,Author,Journal,Vol,No,Pages,Published_Year
4772,脳循環と脳脊髄液の流れを統合した動態解析モデル,"山田 茂樹, 大島 まり, 尹 彰永, 伊藤 広貴, 渡邉 嘉之, 前田 修作, 武石 直樹, 大谷 智仁, 和田 成生, 野崎 和彦",生体医工学,Annual59,Abstract,185,2021
4773,Neurovascular Coupling: Spatiotemporal Coordination of Brain Blood Flow during Brain Function,正本 和人,生体医工学,Annual59,Abstract,184,2021
4774,Mathematical modeling and numerical methodology for cerebral circulation system,伊井 仁志,生体医工学,Annual59,Abstract,183,2021
4775,光音響信号の多波長解析によるアニサキス検出,"吉田 奈央, 浪田 健, 近藤 健悟, 山川 誠, 椎名 毅",生体医工学,Annual59,Abstract,182,2021
4776,マルチモダリティー機能を活用した光音響３Dイメージング装置,根本 隆治,生体医工学,Annual59,Abstract,181,2021
4777,マルチスペクトル光音響法の造影剤イメージングへの適用とその展望,"平沢 壮, 田地 一欽, 大川 晋平, 石原 美弥",生体医工学,Annual59,Abstract,180,2021
4778,光音響イメージングのマルチモダリティ化,石原 美弥,生体医工学,Annual59,Abstract,179,2021
4779,Comparison of Ultrasound and Photoacoustic Imaging of Cell,"西條 芳文, Ryo Shintate, Kota Kawaguchi, Mototaka Arakawa, Takuro Ishii, Makoto Kanzaki, Kazuto Kobayashi",生体医工学,Annual59,Abstract,178,2021
4780,医療機関における電波モニタリングの実証実験,"遠藤 哲夫, 石島 透, 鈴木 祥仁, 半田 裕, 安形 司, 川邉 学, 加納 隆",生体医工学,Annual59,Abstract,177,2021
4781,医療機関における簡易電波環境測定手法の提案,石田 開,生体医工学,Annual59,Abstract,176,2021
4782,小電力医用ﾃﾚﾒｰﾀの運用規格AE-5201A改正版について～医用ﾃﾚﾒｰﾀへのｽﾌﾟﾘｱｽ規格改定の影響も含めて～,飯嶋 三朗,生体医工学,Annual59,Abstract,175,2021
4783,Fostering an entrepreneurship mind to engineers through on the job education,上西 啓介,生体医工学,Annual59,Abstract,174,2021
4784,医看工芸プロジェクトにおけるデザインの役割,辰巳 明久,生体医工学,Annual59,Abstract,173,2021
4785,臨床現場主導の産学官連携の取り組み,穴井 博文,生体医工学,Annual59,Abstract,172,2021
4786,Undergraduate Education and Specialization,大野 ゆう子,生体医工学,Annual59,Abstract,171,2021
4787,Value Co-Creation in IKANKOGEI collaboration,八木 雅和,生体医工学,Annual59,Abstract,170,2021
4788,医看工芸連携における共創と知的財産マインドの醸成,吉田 悦子,生体医工学,Annual59,Abstract,169,2021
4789,他者との注意共有の神経基盤：ハイパースキャニングfMRIを用いた検討,小池 耕彦,生体医工学,Annual59,Abstract,168,2021
4790,Dual MEGを用いたコミュニケーション脳科学の可能性,"柳生 一自, 渡辺 隼人, 高野 一義, 下條 暁司, 白石 秀明, 横澤 宏一, 齊藤 卓弥",生体医工学,Annual59,Abstract,167,2021
4791,親子間相互作用の神経ダイナミクス,池田 尊司,生体医工学,Annual59,Abstract,166,2021
4792,日常的空間における言語・非言語コミュニケーション中の脳機能ネットワーク,小野 弓絵,生体医工学,Annual59,Abstract,165,2021
4793,認知症早期診断を目指した生体イメージングバイオマーカーの探索,佐原 成彦,生体医工学,Annual59,Abstract,164,2021
4794,Brain singularity revealed by whole-brain imaging and machine learning,橋本 均,生体医工学,Annual59,Abstract,163,2021
4795,興奮性多細胞システムのトランスケールイメージングで明らかになったらせん状信号波の形成機構,堀川 一樹,生体医工学,Annual59,Abstract,162,2021
4796,100万を越える細胞集団中の稀少細胞の探索を実現するトランススケールスコープ,"市村 垂生, 永井 健治",生体医工学,Annual59,Abstract,161,2021
4797,ケア記録の自動化に向けた試論,瀬戸 僚馬,生体医工学,Annual59,Abstract,160,2021
4798,始業前に電子カルテを用いた看護師の患者情報の収集における閲覧情報項目の傾向について,"高見 美樹, 中西 永子, 西海 英子, 石垣 恭子",生体医工学,Annual59,Abstract,159,2021
4799,RFIDネームリストバンドの実運用に向けた基礎的な検討,海野 泰,生体医工学,Annual59,Abstract,158,2021
4800,病院のなかでRFIDをいかに使いこなすか,脇坂 仁,生体医工学,Annual59,Abstract,157,2021
4801,感染管理下で有用なUHF帯RFIDとその遠隔認証特性,保坂 良資,生体医工学,Annual59,Abstract,156,2021
4802,横からみた産学連携ミスマッチの要因と解決法（企業ニーズ）,青井 堅,生体医工学,Annual59,Abstract,155,2021
4803,若手研究者がアイディアを産学連携に発展させるためには研究における文脈が重要だ,朔 啓太,生体医工学,Annual59,Abstract,154,2021
4804,疫禍下で取り組んだ分散型医療機器開発と日本型エコシステム構築,"木阪 智彦, 石北 直之",生体医工学,Annual59,Abstract,153,2021
4805,コロナ禍下の分散型医療機器開発プラットフォーム構築： COVIDVENTILATORプロジェクトの取り組み,"木阪 智彦, 管 仕成, 石北 直之",生体医工学,Annual59,Abstract,152,2021
4806,産学連携の切っ掛けを掴む,荒船 龍彦,生体医工学,Annual59,Abstract,151,2021
4807,機械的補助循環装置開発における循環系シミュレーション技術の応用,"大沼 健太郎, 住倉 博仁, 築谷 朋典, 巽 英介, 小嶋 孝一, 本間 章彦",生体医工学,Annual59,Abstract,150,2021
4808,心臓電気生理in silicoの医療機器開発におけるニーズと課題,芦原 貴司,生体医工学,Annual59,Abstract,149,2021
4809,In silico モデリングとシミュレーションの新潮流,原口 亮,生体医工学,Annual59,Abstract,148,2021
4810,最適な細動焼灼戦略の獲得に向けた深層強化学習の試み,"富井 直輝, 瀬野 宏, 山崎 正俊, 佐久間 一郎",生体医工学,Annual59,Abstract,147,2021
4811,in silicoを用いた医療機器開発・評価の動向,荒船 龍彦,生体医工学,Annual59,Abstract,146,2021
4812,マイクロ光造樹脂の細胞毒性低減化手法,"井上 佳則, 生田 幸士",生体医工学,Annual59,Abstract,145,2021
4813,医用マイクロロボットはコウノトリの夢を見るか？,池内 真志,生体医工学,Annual59,Abstract,144,2021
4814,A medical robot that moves and deforms inside the body due to magnetic particles,野方 誠,生体医工学,Annual59,Abstract,143,2021
4815,眼からウロコの医用ロボティクス,生田 幸士,生体医工学,Annual59,Abstract,142,2021
4816,在宅遠隔モニタリングを支える情報システムのあり方について,黒田 知宏,生体医工学,Annual59,Abstract,141,2021
4817,在宅でのバイタルサインの長期記録,中島 一樹,生体医工学,Annual59,Abstract,140,2021
4818,ゼロリスク社会における在宅血液透析の安全性保障に必要な生体医工学技術,"政金 生人, 古薗 勉, 若井 陽希",生体医工学,Annual59,Abstract,139,2021
4819,在宅補助人工心臓治療の現状と今後,西村 隆,生体医工学,Annual59,Abstract,138,2021
4820,在宅人工臓器治療：植込み型補助人工心臓在宅治療の現状と課題,西中 知博,生体医工学,Annual59,Abstract,137,2021
4821,在宅人工臓器治療の概要と医工連携の重要性,古薗 勉,生体医工学,Annual59,Abstract,136,2021
4822,補助人工心臓及び血液透析の在宅利用のための医工学研究 　－在宅人工臓器治療の普及を目指して－,木村 裕一,生体医工学,Annual59,Abstract,135,2021
4823,認知症予防を目指した楽器演奏・音楽療法,"赤澤 堅造, 奥野 竜平, 一ノ瀬 智子, 田部井 賢一, 近藤 瑛佑",生体医工学,Annual59,Abstract,134,2021
4824,高齢者の認知症対策に向けた歩行支援システムの開発と足部ケアの重要性,山下 和彦,生体医工学,Annual59,Abstract,133,2021
4825,要介護者のQOL向上を意識した生活プログラム生成システムの開発,浅川 毅,生体医工学,Annual59,Abstract,132,2021
4826,簡便に実施可能な超早期の認知機能低下を検出するアプリケーションの開発（第一報）,"合田 明生, 志村 孚城, 大城 一, 村田 伸, 安彦 鉄平, 宮地 諒, 大杉 紘徳, 奥山 惠理子",生体医工学,Annual59,Abstract,131,2021
4827,Paradigm-shifted research on Dementia and Appropriate Biomedical Engineering for it,志村 孚城,生体医工学,Annual59,Abstract,130,2021
4828,北海道ブラックアウト時の小規模病院の教訓,工藤 昭子,生体医工学,Annual59,Abstract,129,2021
4829,Disaster Prevention and Mitigation of Hospitals: Damage and Loss of Function,"倉田 真宏, Manabu Shimoto, Kosai Cho, Takahiko Tsutsumi, Shinji Aida, Shigeru Ohtsuru",生体医工学,Annual59,Abstract,128,2021
4830,病院の電源喪失事例とその対策―安価で安心な対策の組合せ―,池内 淳子,生体医工学,Annual59,Abstract,127,2021
4831,大災害での病院被災ー過去の教訓から学ぶ,福田 幾夫,生体医工学,Annual59,Abstract,126,2021
4832,創造的な研究力を（Talbot 光干渉計発明の体験から）,横関 俊介,生体医工学,Annual59,Abstract,125,2021
4833,神戸から広がる市民PHR（Personal Health Record）基盤構想,竹村 匡正,生体医工学,Annual59,Abstract,124,2021
4834,蛍光・生物発光イメージングの最前線,永井 健治,生体医工学,Annual59,Abstract,123,2021
4835,数理モデルを利用した新型コロナウイルス感染症対策,西浦 博,生体医工学,Annual59,Abstract,122,2021
4836,再生医療とロボティックバイオロジー,髙橋 政代,生体医工学,Annual59,Abstract,121,2021
4837,超高齢社会の医療で必要とされるモノは？ー地域医療の現場からー,弓野 大,生体医工学,Annual59,Abstract,120,2021
4838,プログラム,日本生体医工学会,生体医工学,Annual59,Abstract,1-120,2021
4839,病院情報システム(HIS)データを用いたタイムスタディによる看護業務量調査の検討,"宮平(進藤) 亜紀子, 多田 賀津子, 清水 隆史, 竹村 匡正",生体医工学,59,1,7月13日,2021
4840,医療用トランスデューサデザイン研究会,山田 憲嗣,生体医工学,59,1,54,2021
4841,加速度脈波に基づく上腕-足首脈波伝播速度baPWVの推定,"廣瀬 玖実, 若 林 　哲, 小野 卓哉, 平 原 　誠, 八名 和夫",生体医工学,59,1,47-53,2021
4842,超音波診断装置を用いたダイアフラム構造の変形解析による圧力計測法の計測原理確認,"岩淵 智宏, 土肥 健純, 桑名 健太",生体医工学,59,1,40-46,2021
4843,透析シャント音の音響分析による血管狭窄の判別方法,"田頭 瑞萌, 中川 隆文",生体医工学,59,1,31-39,2021
4844,異なる周辺照度下における平面ディスプレイ視聴時の映像酔い,"山下 大岳, 松浦 歩, 石川 雅浩, 小林 直樹",生体医工学,59,1,24-30,2021
4845,歩行能力と慣性センサで検出可能な杖の動きの関係,"野原 隆樹, 戸田 晴貴, 多田 充徳, 藤田 浩二",生体医工学,59,1,14-23,2021
4846,卓上型全方向駆動リハビリロボットを用いた慢性期脳卒中片麻痺者の上肢運動機能改善効果の検証,"久保田 圭祐, 大久保 優貴, 李 陽秀, 金子 縁, 辻 俊明",生体医工学,59,1,1月6日,2021
4847,生体医工学会サマースクール2021開催案内,"桑名 健太, 木村 雄亮, 佐藤 裕一, 坪子 侑佑, 土井根 礼音, 朔 啓太, 荒船 龍彦",生体医工学,59,2月3日,80,2021
4848,カフレス血圧計の国際標準化動向と医療機器承認について―戦略的国際標準化推進委員会報告,"田村 俊世, 山口 潤",生体医工学,59,2月3日,76-79,2021
4849,両眼視差に基づく小児の間欠性外斜視の戻り予測,"上井 康平, 角所 考, 岡留 剛, 大北 陽一, 福山 尚, 木村 亜紀子, 五味 文",生体医工学,59,2月3日,72-75,2021
4850,ESM質問票に基づくフロー心理状態の分類,"吉川 玲以奈, 桃井 恵美, 浅川 希洋志, 田路 則子, 八名 和夫",生体医工学,59,2月3日,63-71,2021
4851,MEMSミラー型レーザーマイクロダイセクション装置の開発,"長谷川 正仁, 工 藤　靖, 平野 美奈子, 横田 浩章",生体医工学,59,4月5日,95-103,2021
4852,骨折患者のリハビリテーションへの適用を想定したウェアラブルな床反力計の性能評価,"福永 道彦, 立石 瑠衣斗",生体医工学,59,4月5日,89-94,2021
4853,第4回Young Investigator's Awardの報告,"辛川 領, 前田 祐佳, 西川 拓也, 木阪 智彦, 坪子 侑佑, 木村 雄亮, 朔 啓太, 塩澤 成弘, 永岡 隆, 黒田 嘉宏, 荒船 龍彦",生体医工学,59,4月5日,127-130,2021
4854,在宅人工臓器治療研究会,"木村 裕一, 古薗 勉",生体医工学,59,4月5日,126,2021
4855,2021年度専門別研究会の事業計画について,,生体医工学,59,4月5日,124-125,2021
4856,日本生体医工学会2020年度各賞受賞者紹介,,生体医工学,59,4月5日,113-123,2021
4857,人とのつながり,吉田 正樹,生体医工学,59,4月5日,111-112,2021
4858,「生理学」と「分子生物学」の相性の悪さを乗り越えて,宮脇 富士夫,生体医工学,59,4月5日,109-110,2021
4859,生体医工学と臨床工学,峰島 三千男,生体医工学,59,4月5日,107-108,2021
4860,医用画像処理研究に携わって40年,長谷川 純一,生体医工学,59,4月5日,105-106,2021
4861,生体医工学サマースクール2021実施報告,"桑名 健太, 木村 雄亮, 佐藤 裕一, 坪子 侑佑, 土井根 礼音, 前田 祐佳, 黒田 嘉宏, 永岡 隆, 西川 拓也, 朔 啓太, 荒船 龍彦",生体医工学,59,6,185-187,2021
4862,生体医工学シンポジウム2021 ベストリサーチアワード受賞論文紹介,,生体医工学,59,6,182-184,2021
4863,生体医工学シンポジウム2021 論文の掲載に当って,"黒田 知宏, 小野 弓絵",生体医工学,59,6,181,2021
